title,price_mad,breed,gender,age,height_cm,url,location
"Shetland Ponies, Gelding, 9 years, 8,1 hh, Roan-Blue",16049,Shetland,Gelding,9.0,,https://www.ehorses.com/shetland-ponies-gelding-9years-81-hh-roan-blue-leisurehorses-carriagehorses-dressagehorses-geilenkirchen/4706792.html,"Geilenkirchen, DE"
"Shetland Ponies, Gelding, 14 years, 10,1 hh, Grey",18725,Shetland,Gelding,14.0,,https://www.ehorses.com/shetland-ponies-gelding-14years-101-hh-grey-leisurehorses-geilenkirchen/4707287.html,"Geilenkirchen, DE"
"KWPN, Gelding, 13 years, 17 hh, Black",374500,KWPN,Gelding,13.0,,https://www.ehorses.com/kwpn-gelding-13years-17-hh-black-dressagehorses-geilenkirchen/4707396.html,"Geilenkirchen, DE"
"German Riding Pony, Mare, 4 years, 15 hh, Chestnut-Red",106989,Pony,Mare,4.0,,https://www.ehorses.com/german-riding-pony-mare-4years-15-hh-chestnut-red-dressagehorses-geilenkirchen/4707397.html,"Geilenkirchen, DE"
"Oldenburg, Gelding, 4 years, 16 hh, Chestnut-Red",106989,Oldenburg,Gelding,4.0,,https://www.ehorses.com/oldenburg-gelding-4years-16-hh-chestnut-red-dressagehorses-geilenkirchen/4713472.html,"Geilenkirchen, DE"
"German Riding Pony, Gelding, 4 years, 14,1 hh, Chestnut-Red",106989,Pony,Gelding,4.0,,https://www.ehorses.com/german-riding-pony-gelding-4years-141-hh-chestnut-red-dressagehorses-leisurehorses-geilenkirchen/4713781.html,"Geilenkirchen, DE"
"KWPN, Mare, 6 years, 16,2 hh, Bay-Dark",101650,KWPN,Mare,6.0,,https://www.ehorses.com/kwpn-mare-6years-162-hh-bay-dark-showjumpers-geilenkirchen/4745952.html,"Geilenkirchen, DE"
"KWPN, Mare, 11 years, 16 hh, Brown",101650,KWPN,Mare,11.0,,https://www.ehorses.com/kwpn-mare-11years-16-hh-brown-showjumpers-geilenkirchen/4745947.html,"Geilenkirchen, DE"
"Oldenburg, Mare, 9 years, 16,1 hh, Black",69550,Oldenburg,Mare,9.0,,https://www.ehorses.com/oldenburg-mare-9years-161-hh-black-breedinghorses-gilching/4726112.html,"Gilching, DE"
"Hanoverian, Mare, 3 years, 16 hh, Black",187250,Hanoverian,Mare,3.0,,https://www.ehorses.com/hanoverian-mare-3years-16-hh-black-dressagehorses-gilching/4742636.html,"Gilching, DE"
"KWPN, Mare, 9 years, 16 hh, Smoky-Black",101650,KWPN,Mare,9.0,,https://www.ehorses.com/kwpn-mare-9years-16-hh-smoky-black-dressagehorses-geilenkirchen/4745940.html,"Geilenkirchen, DE"
"Hanoverian, Gelding, 5 years, 15,3 hh, Bay",187250,Hanoverian,Gelding,5.0,,https://www.ehorses.com/hanoverian-gelding-5years-153-hh-bay-dressagehorses-leisurehorses-baromino/4513022.html,"Barłomino, PL"
"Hanoverian, Gelding, 4 years, 16 hh, Chestnut-Red",588500,Hanoverian,Gelding,4.0,,https://www.ehorses.com/hanoverian-gelding-4years-16-hh-chestnut-red-dressagehorses-working-equitation-horses-coin/4735214.html,"Coin, ES"
"Oldenburg, Gelding, 7 years, Chestnut-Red",187250,Oldenburg,Gelding,7.0,,https://www.ehorses.com/oldenburg-gelding-7years-chestnut-red-dressagehorses-wilnsdorfwilnsdorf/4532452.html,"WilnsdorfWilnsdorf, DE"
"Hanoverian, Mare, 6 years, 16.1 hh, Bay-Dark",321000,Hanoverian,Mare,6.0,,https://www.ehorses.com/hanoverian-mare-6years-16-1-hh-bay-dark-dressagehorses-breedinghorses-showjumpers-leisurehorses-ratingen/4606692.html,"Ratingen, DE"
"Oldenburg, Gelding, 5 years, 16 hh, Black",321000,Oldenburg,Gelding,5.0,,https://www.ehorses.com/oldenburg-gelding-5years-16-hh-black-dressagehorses-eventinghorses-showjumpers-affoltern-am-albis/4578275.html,"Affoltern am Albis, CH"
"Oldenburg, Gelding, 3 years, 16 hh, Bay-Dark",187250,Oldenburg,Gelding,3.0,,https://www.ehorses.com/oldenburg-gelding-3years-16-hh-bay-dark-dressagehorses-showjumpers-zwillikon/4745884.html,"Zwillikon, CH"
"Hanoverian, Mare, 8 years, 16.2 hh, Chestnut",133750,Hanoverian,Mare,8.0,,https://www.ehorses.com/hanoverian-mare-8years-16-2-hh-chestnut-dressagehorses-munster/4592678.html,"Munster, DE"
"Oldenburg, Gelding, 5 years, 16.2 hh, Chestnut-Red",321000,Oldenburg,Gelding,5.0,,https://www.ehorses.com/oldenburg-gelding-5years-16-2-hh-chestnut-red-dressagehorses-showjumpers-affoltern-am-albis/4734890.html,"Affoltern am Albis, CH"
"Oldenburg, Stallion, 1 year, Bay-Dark",80250,Oldenburg,Stallion,,,https://www.ehorses.com/oldenburg-stallion-1year-bay-dark-dressagehorses-showjumpers-affoltern-am-albis/4735014.html,"Affoltern am Albis, CH"
"Irish Thoroughbred, Mare, 13 years, 15.2 hh, Brown",42800,Thoroughbred,Mare,13.0,,https://www.ehorses.com/irish-thoroughbred-mare-13years-15-2-hh-brown-leisurehorses-elze/4730416.html,"Elze, DE"
"Oldenburg, Mare, 4 years, 15.2 hh, Black",187250,Oldenburg,Mare,4.0,,https://www.ehorses.com/oldenburg-mare-4years-15-2-hh-black-dressagehorses-showjumpers-zwillikon/4745833.html,"Zwillikon, CH"
"Oldenburg, Mare, 3 years, 16.1 hh, Black",187250,Oldenburg,Mare,3.0,,https://www.ehorses.com/oldenburg-mare-3years-16-1-hh-black-dressagehorses-showjumpers-zwillikon/4745813.html,"Zwillikon, CH"
"KWPN, Gelding, 4 years, 16 hh, Chestnut",116629,KWPN,Gelding,4.0,,https://www.ehorses.com/kwpn-gelding-4years-16-hh-chestnut-dressagehorses-showjumpers-leisurehorses-wachtendonk/4742884.html,"Wachtendonk, DE"
"KWPN, Mare, 5 years, 15.3 hh, Black",105930,KWPN,Mare,5.0,,https://www.ehorses.com/kwpn-mare-5years-15-3-hh-black-dressagehorses-showjumpers-leisurehorses-wachtendonk/4732425.html,"Wachtendonk, DE"
"New Forest Pony, Mare, 9 years, 14.1 hh, Dun",48150,Pony,Mare,9.0,,https://www.ehorses.com/new-forest-pony-mare-9years-14-1-hh-dun-showjumpers-leisurehorses-dressagehorses-zieuwent/4743752.html,"Zieuwent, NL"
"Oldenburg, Mare, 16 years, 16.2 hh, Black",40125,Oldenburg,Mare,16.0,,https://www.ehorses.com/oldenburg-mare-16years-16-2-hh-black-dressagehorses-breedinghorses-dassel/4709059.html,"Dassel, DE"
"Hanoverian, Mare, 1 year, 16,3 hh, Bay-Dark",80250,Hanoverian,Mare,,,https://www.ehorses.com/hanoverian-mare-1year-163-hh-bay-dark-dressagehorses-breedinghorses-leisurehorses-koenigslutter-am-elm/4452470.html,"Königslutter am Elm, DE"
"German Riding Pony, Gelding, 4 years, 14,2 hh, Chestnut-Red",321000,Pony,Gelding,4.0,,https://www.ehorses.com/german-riding-pony-gelding-4years-142-hh-chestnut-red-dressagehorses-showjumpers-leisurehorses-hamm/4740455.html,"Hamm, DE"
"Hanoverian, Mare, 21 years, 16 hh, Brown",8560,Hanoverian,Mare,21.0,,https://www.ehorses.com/hanoverian-mare-21years-16-hh-brown-dressagehorses-dassel/4743852.html,"Dassel, DE"
"Friesian horses, Stallion, 4 years, 16 hh, Black",321000,Friesian,Stallion,4.0,,https://www.ehorses.com/friesian-horses-stallion-4years-16-hh-black-dressagehorses-dubai/4748006.html,"Dubai, US"
"Connemara, Gelding, 4 years, 14,3 hh, Grey-Dapple",133750,Connemara,Gelding,4.0,,https://www.ehorses.com/connemara-gelding-4years-143-hh-grey-dapple-leisurehorses-showjumpers-carriagehorses-dressagehorses-burgdorf/4710722.html,"Burgdorf, DE"
"Friesian horses, Stallion, 11 years, 16 hh, Black",74900,Friesian,Stallion,11.0,,https://www.ehorses.com/friesian-horses-stallion-11years-16-hh-black-leisurehorses-bekescsaba/4745698.html,"Békéscsaba, HU"
"KWPN, Stallion, 3 years, 16,2 hh, Bay-Dark",133750,KWPN,Stallion,3.0,,https://www.ehorses.com/kwpn-stallion-3years-162-hh-bay-dark-showjumpers-murska-soboda/4694272.html,"Murska Soboda, SI"
"Welsh D (Cob), Gelding, 6 years, 14,1 hh, Grey",40125,Welsh,Gelding,6.0,,https://www.ehorses.com/welsh-d-cob-gelding-6years-141-hh-grey-showjumpers-carriagehorses-murska-soboda/4738331.html,"Murska Soboda, SI"
"Lusitano, Stallion, 1 year, 16 hh, Buckskin",58849,Lusitano,Stallion,,,https://www.ehorses.com/lusitano-stallion-1year-16-hh-buckskin-working-equitation-horses-showhorses-leisurehorses-dressagehorses-torres-vedras/4679966.html,"Torres Vedras, PT"
"Hanoverian, Gelding, 4 years, 17,1 hh, Chestnut-Red",80250,Hanoverian,Gelding,4.0,,https://www.ehorses.com/hanoverian-gelding-4years-171-hh-chestnut-red-dressagehorses-vaultinghorses-leisurehorses-rot-an-der-rot/4740370.html,"Rot an der Rot, DE"
"Arabian horses, Mare, 2 years, 15,1 hh",133750,Arabian,Mare,2.0,,https://www.ehorses.com/arabian-horses-mare-2years-151-hh-endurancehorses-breedinghorses-leisurehorses-dressagehorses-gemuenden-felda/4074260.html,"Gemünden (Felda), DE"
"Hanoverian, Mare, 5 years, 15,2 hh, Chestnut",176550,Hanoverian,Mare,5.0,,https://www.ehorses.com/hanoverian-mare-5years-152-hh-chestnut-dressagehorses-breedinghorses-niederkassel/4729255.html,"Niederkassel, DE"
"Westphalian, Gelding, 6 years, 18 hh, Chestnut-Red",80250,Westphalian,Gelding,6.0,,https://www.ehorses.com/westphalian-gelding-6years-18-hh-chestnut-red-dressagehorses-vaultinghorses-leisurehorses-leipzig/4715923.html,"Leipzig, DE"
"PRE Mix, Gelding, 11 years, 16 hh, Grey",187250,Andalusian,Gelding,11.0,,https://www.ehorses.com/pre-gelding-11years-16-hh-grey-dressagehorses-leisurehorses-madrid/3970057.html,"MADRID, ES"
"Friesian horses, Mare, 18 years, 15,3 hh, Black",29424,Friesian,Mare,18.0,,https://www.ehorses.com/friesian-horses-mare-18years-153-hh-black-breedinghorses-tzummarum/3706333.html,"Tzummarum, NL"
"Oldenburg, Gelding, 4 years, 16,1 hh, Smoky-Black",83460,Oldenburg,Gelding,4.0,,https://www.ehorses.com/oldenburg-gelding-4years-161-hh-smoky-black-dressagehorses-eventinghorses-leisurehorses-muegeln/4663511.html,"Mügeln, DE"
"Oldenburg-International (OS), Gelding, 5 years, 16 hh, Brown",169060,Oldenburg,Gelding,5.0,,https://www.ehorses.com/oldenburg-international-os-gelding-5years-16-hh-brown-showjumpers-eventinghorses-showhunter-dressagehorses-berg/4673594.html,"Berg, DE"
"Thoroughbred, Gelding, 9 years, Chestnut-Red",58849,Thoroughbred,Gelding,9.0,,https://www.ehorses.com/thoroughbred-gelding-9years-chestnut-red-galloper-leisurehorses-langelsheim/4646263.html,"Langelsheim, DE"
"Hanoverian, Mare, 4 years, 16 hh, Brown",208650,Hanoverian,Mare,4.0,,https://www.ehorses.com/hanoverian-mare-4years-16-hh-brown-dressagehorses-breedinghorses-leisurehorses-fredenbeck/4745580.html,"Fredenbeck, DE"
"Hanoverian, Mare, 11 years, 16 hh, Brown",133750,Hanoverian,Mare,11.0,,https://www.ehorses.com/hanoverian-mare-11years-16-hh-brown-dressagehorses-breedinghorses-leisurehorses-saarlouis/4743545.html,"Saarlouis, DE"
"Oldenburg-International (OS), Mare, 5 years, 16 hh, Brown",85600,Oldenburg,Mare,5.0,,https://www.ehorses.com/oldenburg-international-os-mare-5years-16-hh-brown-showjumpers-dressagehorses-mudershausen/4523640.html,"Mudershausen, DE"
"Thoroughbred, Gelding, 10 years, 16,1 hh, Brown",214000,Thoroughbred,Gelding,10.0,,https://www.ehorses.com/thoroughbred-gelding-10years-161-hh-brown-eventinghorses-showjumpers-gesves/4712816.html,"Gesves, BE"
"Hanoverian, Mare, 3 years, 16 hh, Bay-Dark",133750,Hanoverian,Mare,3.0,,https://www.ehorses.com/hanoverian-mare-3years-16-hh-bay-dark-dressagehorses-breedinghorses-leisurehorses-rees/4745523.html,"Rees, DE"
"Oldenburg-International (OS), Mare, 9 years, 16 hh, Bay-Dark",85600,Oldenburg,Mare,9.0,,https://www.ehorses.com/oldenburg-international-os-mare-9years-16-hh-bay-dark-showjumpers-mudershausen/4593655.html,"Mudershausen, DE"
"Westphalian, Mare, 3 years, 15,2 hh, Chestnut-Red",128399,Westphalian,Mare,3.0,,https://www.ehorses.com/westphalian-mare-3years-152-hh-chestnut-red-dressagehorses-wesel/4669940.html,"Wesel, DE"
"Westphalian, Mare, 4 years, 16,2 hh, Brown",342400,Westphalian,Mare,4.0,,https://www.ehorses.com/westphalian-mare-4years-162-hh-brown-dressagehorses-wesel/4611811.html,"Wesel, DE"
"Hanoverian, Stallion, 2 years, 16,1 hh, Chestnut-Red",133750,Hanoverian,Stallion,2.0,,https://www.ehorses.com/hanoverian-stallion-2years-161-hh-chestnut-red-dressagehorses-showjumpers-carriagehorses-wesel/4736841.html,"Wesel, DE"
"Hanoverian, Gelding, 4 years, 16 hh, Chestnut-Red",588500,Hanoverian,Gelding,4.0,,https://www.ehorses.com/hanoverian-gelding-4years-16-hh-chestnut-red-dressagehorses-working-equitation-horses-coin/4735214.html,"Coin, ES"
"Oldenburg, Gelding, 7 years, Chestnut-Red",187250,Oldenburg,Gelding,7.0,,https://www.ehorses.com/oldenburg-gelding-7years-chestnut-red-dressagehorses-wilnsdorfwilnsdorf/4532452.html,"WilnsdorfWilnsdorf, DE"
"Hanoverian, Stallion, 2 years, Bay-Dark",80250,Hanoverian,Stallion,2.0,,https://www.ehorses.com/hanoverian-stallion-2years-bay-dark-dressagehorses-leisurehorses-rees/4745508.html,"Rees, DE"
"Westphalian, Mare, 5 years, 16 hh, Chestnut-Red",133750,Westphalian,Mare,5.0,,https://www.ehorses.com/westphalian-mare-5years-16-hh-chestnut-red-dressagehorses-breedinghorses-leisurehorses-wehringen/4721164.html,"Wehringen, DE"
"Hanoverian, Gelding, 5 years, 17.1 hh, Chestnut-Red",187250,Hanoverian,Gelding,5.0,,https://www.ehorses.com/hanoverian-gelding-5years-17-1-hh-chestnut-red-dressagehorses-leisurehorses-wehringen/4744499.html,"Wehringen, DE"
"Hanoverian, Mare, 12 years, 17 hh, Brown",909499,Hanoverian,Mare,12.0,,https://www.ehorses.com/hanoverian-mare-12years-17-hh-brown-dressagehorses-breedinghorses-leisurehorses-sassenberg/4686893.html,"Sassenberg, DE"
"Oldenburg, Gelding, 6 years, 16.3 hh, Black",321000,Oldenburg,Gelding,6.0,,https://www.ehorses.com/oldenburg-gelding-6years-16-3-hh-black-dressagehorses-warendorf/4742767.html,"Warendorf, DE"
"Lusitano, Stallion, 4 years, 15.1 hh, Grey-Dark-Tan",80250,Lusitano,Stallion,4.0,,https://www.ehorses.com/lusitano-stallion-4years-15-1-hh-grey-dark-tan-baroquehorses-working-equitation-horses-leisurehorses-dressagehorses-munera/4745440.html,"Munera, ES"
"Westphalian, Gelding, 5 years, 16.3 hh, Brown",321000,Westphalian,Gelding,5.0,,https://www.ehorses.com/westphalian-gelding-5years-16-3-hh-brown-dressagehorses-leisurehorses-greven/4735989.html,"Greven, DE"
"PRE Mix, Stallion, 4 years, 16.2 hh, Grey",80250,Andalusian,Stallion,4.0,,https://www.ehorses.com/pre-stallion-4years-16-2-hh-grey-baroquehorses-showhorses-leisurehorses-dressagehorses-sevilla/4745459.html,"Sevilla, ES"
"KWPN, Gelding, 4 years, 16.1 hh, Black",133750,KWPN,Gelding,4.0,,https://www.ehorses.com/kwpn-gelding-4years-16-1-hh-black-dressagehorses-oosterhout/4745385.html,"Oosterhout, NL"
"Hanoverian, Gelding, 4 years, 16 hh, Chestnut-Red",588500,Hanoverian,Gelding,4.0,,https://www.ehorses.com/hanoverian-gelding-4years-16-hh-chestnut-red-dressagehorses-working-equitation-horses-coin/4735214.html,"Coin, ES"
"Oldenburg, Gelding, 7 years, Chestnut-Red",187250,Oldenburg,Gelding,7.0,,https://www.ehorses.com/oldenburg-gelding-7years-chestnut-red-dressagehorses-wilnsdorfwilnsdorf/4532452.html,"WilnsdorfWilnsdorf, DE"
"Oldenburg, Mare, 9 years, 16.1 hh, Brown",187250,Oldenburg,Mare,9.0,,https://www.ehorses.com/oldenburg-mare-9years-16-1-hh-brown-dressagehorses-showjumpers-leisurehorses-weimar/4745427.html,"Weimar, DE"
"Hanoverian, Stallion, 5 years, 17 hh, Bay-Dark",160500,Hanoverian,Stallion,5.0,,https://www.ehorses.com/hanoverian-stallion-5years-17-hh-bay-dark-dressagehorses-leisurehorses-jengen/4733109.html,"Jengen, DE"
"Oldenburg, Gelding, 6 years, 16.2 hh",588500,Oldenburg,Gelding,6.0,,https://www.ehorses.com/oldenburg-gelding-6years-16-2-hh-dressagehorses-leisurehorses-haiger/4745401.html,"Haiger, DE"
"Hanoverian, Stallion, 1 year, 17 hh, Black",214000,Hanoverian,Stallion,,,https://www.ehorses.com/hanoverian-stallion-1year-17-hh-black-dressagehorses-grossheide/4733625.html,"Großheide, DE"
"Hanoverian, Stallion, 5 years, 16 hh, Bay-Dark",133750,Hanoverian,Stallion,5.0,,https://www.ehorses.com/hanoverian-stallion-5years-16-hh-bay-dark-dressagehorses-leisurehorses-freren/4733249.html,"Freren, DE"
"Hanoverian, Gelding, 4 years, 16.3 hh, Chestnut-Red",267500,Hanoverian,Gelding,4.0,,https://www.ehorses.com/hanoverian-gelding-4years-16-3-hh-chestnut-red-dressagehorses-freren/4732508.html,"Freren, DE"
"Hanoverian, Stallion, 4 years, 16.1 hh, Grey",235399,Hanoverian,Stallion,4.0,,https://www.ehorses.com/hanoverian-stallion-4years-16-1-hh-grey-dressagehorses-leisurehorses-freren/4734375.html,"Freren, DE"
"Hanoverian, Stallion, 4 years, 16.1 hh",267500,Hanoverian,Stallion,4.0,,https://www.ehorses.com/hanoverian-stallion-4years-16-1-hh-dressagehorses-freren/4734340.html,"Freren, DE"
"Hanoverian, Stallion, 3 years, 17 hh, Grey",214000,Hanoverian,Stallion,3.0,,https://www.ehorses.com/hanoverian-stallion-3years-17-hh-grey-showjumpers-dressagehorses-grossheide/4734317.html,"Großheide, AT"
"Hanoverian, Stallion, 3 years, 16.1 hh, Smoky-Black",187250,Hanoverian,Stallion,3.0,,https://www.ehorses.com/hanoverian-stallion-3years-16-1-hh-smoky-black-dressagehorses-grossheide/4733213.html,"Großheide, DE"
"Hanoverian, Stallion, 5 years, 16.1 hh, Black",133750,Hanoverian,Stallion,5.0,,https://www.ehorses.com/hanoverian-stallion-5years-16-1-hh-black-dressagehorses-leisurehorses-vechta/4734370.html,"Vechta, DE"
"Hanoverian, Stallion, 3 years, 16.2 hh, Brown",374500,Hanoverian,Stallion,3.0,,https://www.ehorses.com/hanoverian-stallion-3years-16-2-hh-brown-dressagehorses-jengen/4732869.html,"Jengen, DE"
"Holstein, Mare, 3 years, 16 hh, Brown-Light",267500,Holsteiner,Mare,3.0,,https://www.ehorses.com/holstein-mare-3years-16-hh-brown-light-showjumpers-otter/4731772.html,"Otter, DE"
"New Forest Pony, Gelding, 6 years, 14,1 hh, Brown",80250,Pony,Gelding,6.0,,https://www.ehorses.com/new-forest-pony-gelding-6years-141-hh-brown-showjumpers-eventinghorses-leisurehorses-dressagehorses-wouwse-plantage/4616663.html,"Wouwse Plantage, NL"
"Shire Horse, Gelding, 6 years, 17 hh, Grey",95230,Shire,Gelding,6.0,,https://www.ehorses.com/shire-horse-gelding-6years-17-hh-grey-leisurehorses-polsenz/4520323.html,"Polsenz, AT"
"Friesian horses, Gelding, 7 years, 15,3 hh, Black",227250,Friesian,Gelding,7.0,,https://www.ehorses.com/friesian-horses-gelding-7years-153-hh-black-ranch-riding-horses-trailhorses-mount-vernon/4251554.html,"Mount Vernon, US"
"Holstein, Mare, 3 years, 15,2 hh, Brown",267500,Holsteiner,Mare,3.0,,https://www.ehorses.com/holstein-mare-3years-152-hh-brown-showjumpers-otter/4731759.html,"Otter, DE"
"Oldenburg, Mare, 3 years, 16,2 hh, Chestnut-Red",85600,Oldenburg,Mare,3.0,,https://www.ehorses.com/oldenburg-mare-3years-162-hh-chestnut-red-dressagehorses-dunumbrill/4731914.html,"Dunum/Brill, DE"
"Hanoverian, Gelding, 5 years, 16,2 hh, Chestnut-Red",267500,Hanoverian,Gelding,5.0,,https://www.ehorses.com/hanoverian-gelding-5years-162-hh-chestnut-red-dressagehorses-visselhoevede/4471783.html,"Visselhövede, DE"
"Oldenburg, Mare, 3 years, 16,2 hh, Black",187250,Oldenburg,Mare,3.0,,https://www.ehorses.com/oldenburg-mare-3years-162-hh-black-dressagehorses-redefin/4743762.html,"Redefin, DE"
"PRE Mix, Stallion, 5 years, 16,1 hh, Grey",133750,Andalusian,Stallion,5.0,,https://www.ehorses.com/pre-stallion-5years-161-hh-grey-dressagehorses-leisurehorses-madrid/4654451.html,"MADRID, ES"
"Oldenburg, Gelding, 5 years, 16,1 hh, Chestnut-Red",321000,Oldenburg,Gelding,5.0,,https://www.ehorses.com/oldenburg-gelding-5years-161-hh-chestnut-red-dressagehorses-bielefeld/4701966.html,"Bielefeld, DE"
"Westphalian, Mare, 4 years, Brown",133750,Westphalian,Mare,4.0,,https://www.ehorses.com/westphalian-mare-4years-brown-breedinghorses-waldbroel/3299136.html,"Waldbröl, DE"
"PRE, Stallion, 2 years, Dun",80250,Andalusian,Stallion,2.0,,https://www.ehorses.com/pre-stallion-2years-dun-dressagehorses-baroquehorses-breedinghorses-leisurehorses-klagenfurt/4619275.html,"klagenfurt, AT"
"PRE Mix, Mare, 2 years, 15,1 hh, Perlino",64199,Andalusian,Mare,2.0,,https://www.ehorses.com/pre-mare-2years-151-hh-perlino-leisurehorses-segovia/4701047.html,"Segovia, ES"
"KWPN, Stallion, 6 years, 16,1 hh, Cremello",321000,KWPN,Stallion,6.0,,https://www.ehorses.com/kwpn-stallion-6years-161-hh-cremello-dressagehorses-ulicoten/4654995.html,"Ulicoten, NL"
"Oldenburg, Gelding, 13 years, Brown",588500,Oldenburg,Gelding,13.0,,https://www.ehorses.com/oldenburg-gelding-13years-brown-showjumpers-brest/3901852.html,"Brest, DE"
"Oldenburg, Gelding, 8 years, 16,1 hh, Brown",321000,Oldenburg,Gelding,8.0,,https://www.ehorses.com/oldenburg-gelding-8years-161-hh-brown-dressagehorses-brest/3984221.html,"Brest, DE"
"Hanoverian, Gelding, 7 years, 16,2 hh, Chestnut",321000,Hanoverian,Gelding,7.0,,https://www.ehorses.com/hanoverian-gelding-7years-162-hh-chestnut-dressagehorses-showjumpers-brest/3984242.html,"Brest, DE"
"KWPN, Stallion, 1 year, 16,1 hh, Black",59919,KWPN,Stallion,,,https://www.ehorses.com/kwpn-stallion-1year-161-hh-black-dressagehorses-leisurehorses-zell-an-der-pram/4738627.html,"Zell an der Pram, AT"
"German Riding Pony, Mare, 6 years, 14 hh, Chestnut",133750,Pony,Mare,6.0,,https://www.ehorses.com/german-riding-pony-mare-6years-14-hh-chestnut-dressagehorses-eventinghorses-showjumpers-treuenbrietzen/4745282.html,"Treuenbrietzen, DE"
"German Riding Pony, Gelding, 4 years, 14,1 hh, Grey",101650,Pony,Gelding,4.0,,https://www.ehorses.com/german-riding-pony-gelding-4years-141-hh-grey-showjumpers-eventinghorses-leisurehorses-dressagehorses-fuerstenau/4690993.html,"Fürstenau, DE"
"German Riding Pony, Gelding, 4 years, 15,1 hh, Brown",107000,Pony,Gelding,4.0,,https://www.ehorses.com/german-riding-pony-gelding-4years-151-hh-brown-dressagehorses-leisurehorses-fuerstenau/4705635.html,"Fürstenau, DE"
"Oldenburg, Mare, 4 years, 17 hh, Chestnut-Red",187250,Oldenburg,Mare,4.0,,https://www.ehorses.com/oldenburg-mare-4years-17-hh-chestnut-red-dressagehorses-leisurehorses-fuerstenau/4734134.html,"Fürstenau, DE"
"Oldenburg, Gelding, 5 years, 16,1 hh, Brown",321000,Oldenburg,Gelding,5.0,,https://www.ehorses.com/oldenburg-gelding-5years-161-hh-brown-dressagehorses-oberstadion/4687750.html,"Oberstadion, DE"
"Westphalian, Gelding, 7 years, 16,1 hh, Chestnut-Red",321000,Westphalian,Gelding,7.0,,https://www.ehorses.com/westphalian-gelding-7years-161-hh-chestnut-red-dressagehorses-oberstadion/4104269.html,"Oberstadion, DE"
"Oldenburg, Gelding, 5 years, 16,2 hh, Chestnut",321000,Oldenburg,Gelding,5.0,,https://www.ehorses.com/oldenburg-gelding-5years-162-hh-chestnut-dressagehorses-oberstadion/4687662.html,"Oberstadion, DE"
"KWPN, Gelding, 4 years, 16,2 hh, Brown",90950,KWPN,Gelding,4.0,,https://www.ehorses.com/kwpn-gelding-4years-162-hh-brown-dressagehorses-loipersbach-im-burgenland/4745103.html,"Loipersbach im Burgenland, AT"
"Lusitano Mix, Gelding, 13 years, 16,1 hh, Grey",133750,Lusitano,Gelding,13.0,,https://www.ehorses.com/lusitano-gelding-13years-161-hh-grey-dressagehorses-leisurehorses-sevilla/4356010.html,"Sevilla, ES"
"Lusitano, Mare, 1 year, 15,3 hh, Brown",48150,Lusitano,Mare,,,https://www.ehorses.com/lusitano-mare-1year-153-hh-brown-leisurehorses-working-equitation-horses-breedinghorses-idanha-a-nova-portugal/4736441.html,"Idanha-a-Nova Portugal, PT"
"Shire Horse, Mare, 8 years, 16,2 hh, Grey",160500,Shire,Mare,8.0,,https://www.ehorses.com/shire-horse-mare-8years-162-hh-grey-leisurehorses-ried-im-innkreis/4647797.html,"Ried im Innkreis, AT"
"Welsh B, Gelding, 7 years, 13,1 hh, Palomino",58849,Welsh,Gelding,7.0,,https://www.ehorses.com/welsh-b-gelding-7years-131-hh-palomino-carriagehorses-showhunter-leisurehorses-dressagehorses-szabadszallas/4745208.html,"Szabadszállás, HU"
"Thoroughbred, Mare, 3 years, 16 hh, Brown",23540,Thoroughbred,Mare,3.0,,https://www.ehorses.com/thoroughbred-mare-3years-16-hh-brown-leisurehorses-breedinghorses-galloper-naila/4745214.html,"Naila, DE"
"German Riding Pony, Gelding, 5 years, 14,2 hh, Bay-Dark",107000,Pony,Gelding,5.0,,https://www.ehorses.com/german-riding-pony-gelding-5years-142-hh-bay-dark-dressagehorses-aabenraa/4745217.html,"Aabenraa, DK"
"German Riding Pony, Gelding, 8 years, 14 hh, Brown",133750,Pony,Gelding,8.0,,https://www.ehorses.com/german-riding-pony-gelding-8years-14-hh-brown-showjumpers-dressagehorses-ollndorf/4669924.html,"Ollndorf, DE"
"Andalusian, Stallion, 3 years, 15 hh, Grey",70689,Andalusian,Stallion,3.0,,https://www.ehorses.com/andalusian-stallion-3years-15-hh-grey-showhorses-breedinghorses-corona-ca/4585564.html,"Corona, CA, US"
"Andalusian, Mare, 2 years, 14 hh, Bay",100989,Andalusian,Mare,2.0,,https://www.ehorses.com/andalusian-mare-2years-14-hh-bay-dressagehorses-trailhorses-breedinghorses-showjumpers-corona-ca/4725915.html,"Corona, CA, US"
"Andalusian, Mare, 2 years, 15 hh, Grey",60589,Andalusian,Mare,2.0,,https://www.ehorses.com/andalusian-mare-2years-15-hh-grey-dressagehorses-working-equitation-horses-trailhorses-breedinghorses-corona-ca/4741387.html,"Corona, CA, US"
"Andalusian, Mare, 2 years, 15 hh, Black",60589,Andalusian,Mare,2.0,,https://www.ehorses.com/andalusian-mare-2years-15-hh-black-dressagehorses-trailhorses-breedinghorses-eventinghorses-corona-ca/4687614.html,"Corona, CA, US"
"Lusitano, Stallion, 6 years, 15,2 hh, Pearl",85600,Lusitano,Stallion,6.0,,https://www.ehorses.com/lusitano-stallion-6years-152-hh-pearl-leisurehorses-sire-dressagehorses-frankfurt-am-main/4745171.html,"Frankfurt am Main, DE"
